"","artists","album_name","popularity","explicit","danceability","energy","loudness","valence","tempo","time_signature","track_genre","duration"
"7268","Kool & The Gang","Disco Boogie Mood",1,FALSE,0.879,0.627,-6.345,0.968,110.863,4,"funk",3.55
"7269","Mc Kevin","Isolado No Quarto",53,FALSE,0.771,0.463,-9.592,0.697,139.993,4,"funk",3.09
"7270","MC Ryan SP;Mc Don Juan;DG e Batidão Stronda;Zé Vaqueiro","Saudade Safada (feat. Zé Vaqueiro)",52,FALSE,0.728,0.716,-3.615,0.756,155.951,4,"funk",2.64
"7271","The Temptations","Best Christmas Songs 2022",0,FALSE,0.515,0.362,-9.661,0.364,131.433,3,"funk",6.1
"7272","Mc Kadu;Dj Victor;MC GP;Mc Paiva ZS;Mc Lekão;Danielzinho Grau","Role Na Sul",53,FALSE,0.808,0.498,-4.857,0.75,113.011,5,"funk",5.74
"7273","The Temptations","Best Christmas Music 2022",0,FALSE,0.515,0.362,-9.661,0.364,131.433,3,"funk",6.1
"7274","Gabriel Diniz;Jorge & Mateus","Paraquedas",54,FALSE,0.589,0.937,-2.332,0.809,171.033,4,"funk",2.81
"7275","Kool & The Gang","80s Bangers Vol. 1",1,FALSE,0.857,0.782,-5.633,0.899,120.763,4,"funk",4.98
"7276","The Temptations","JULMYS",0,FALSE,0.277,0.344,-11.713,0.241,89.643,3,"funk",2.41
"7277","Mc IG;Mc Leh;Mc Paiva ZS;MC Neguinho BDP;Dj Luizinho MPC","Hasta La Vista",52,TRUE,0.877,0.582,-4.451,0.712,113.255,5,"funk",4.15
"7278","The Temptations","JULPYNTA",0,FALSE,0.277,0.344,-11.713,0.241,89.643,3,"funk",2.41
"7279","The Temptations","Xmas Classics 2022",0,FALSE,0.611,0.509,-11.009,0.386,105.074,4,"funk",3.42
"7280","The Temptations","Soul Christmas Greatest Hits",1,FALSE,0.412,0.542,-11.781,0.471,94.011,4,"funk",2.96
"7281","The Temptations","Christmas Day Chill",0,FALSE,0.277,0.344,-11.713,0.241,89.643,3,"funk",2.41
"7282","Kool & The Gang","Diversión para los peques",0,FALSE,0.857,0.782,-5.633,0.899,120.763,4,"funk",4.98
"7283","The Temptations","Calm Christmas",0,FALSE,0.277,0.344,-11.713,0.241,89.643,3,"funk",2.41
"7284","The Temptations","A Very 70s Christmas",0,FALSE,0.452,0.457,-9.66,0.286,128.518,4,"funk",3.59
"7285","The Temptations","The Very Best Christmas Songs 2022",0,FALSE,0.277,0.344,-11.713,0.241,89.643,3,"funk",2.41
"7286","The Temptations","REGNIG DAG",0,FALSE,0.361,0.633,-5.652,0.523,181.219,4,"funk",2.84
"7287","Kool & The Gang","Artsy & Colourful",0,FALSE,0.857,0.782,-5.633,0.899,120.763,4,"funk",4.98
"7288","The Temptations","Fiesta temática 60s",0,FALSE,0.452,0.457,-9.66,0.286,128.518,4,"funk",3.59
"7289","The Temptations","Best Christmas Playlist Ever 2022",0,FALSE,0.277,0.344,-11.713,0.241,89.643,3,"funk",2.41
"7290","The Temptations","Christmas Soul Classics",0,FALSE,0.417,0.445,-11.347,0.233,160.044,4,"funk",4.25
"7291","Kool & The Gang","Disco Boogie Mood",0,FALSE,0.885,0.856,-5.396,0.9,121.65,4,"funk",4.94
"7292","INXS","Hits Pop Rock 90's",1,FALSE,0.736,0.781,-3.98,0.787,110.014,4,"funk",4.54
"7293","The Temptations","Christmas Faves 2022",0,FALSE,0.611,0.509,-11.009,0.386,105.074,4,"funk",3.42
"7294","The Temptations","Soulful Christmas",0,FALSE,0.395,0.468,-8.723,0.375,167.308,4,"funk",3.31
"7295","INXS","Hits Pop Rock 90's",0,FALSE,0.532,0.96,-4.765,0.236,115.114,4,"funk",4.04
"7296","The Temptations","A Very 70s Christmas",0,FALSE,0.395,0.468,-8.723,0.375,167.308,4,"funk",3.31
"7297","The Temptations","A Very 70s Christmas",0,FALSE,0.455,0.462,-11.23,0.689,94.271,4,"funk",3.15
"7298","The Temptations","70s Christmas Party",0,FALSE,0.642,0.679,-9.362,0.886,129.891,4,"funk",3.39
"7299","The Temptations","Soulful Christmas",0,FALSE,0.455,0.462,-11.23,0.689,94.271,4,"funk",3.15
"7300","Mc Paiva ZS;MC Tinho da Sul;Dj chaves","Volante na Mão",53,TRUE,0.646,0.418,-7.623,0.469,120.035,4,"funk",3.8
"7301","Snoop Dogg","Bird Of Prey - The Complete Fantasy Playlist",72,TRUE,0.813,0.676,-9.159,0.705,94.629,4,"funk",3.93
"7302","Rudimental;Jess Glynne;Macklemore;Dan Caplen","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",73,FALSE,0.653,0.809,-4.057,0.55,92.213,4,"funk",3.51
"7303","Dr. Dre;Eminem","Gospel (with Eminem)",70,TRUE,0.919,0.869,-4.441,0.655,117.03,4,"funk",3.5
"7304","Clean Bandit;Julia Michaels","What Is Love? (Deluxe Edition)",71,FALSE,0.693,0.624,-7.482,0.369,105.002,4,"funk",3.43
"7305","Xamã;Bagua Records;Luccas Carlos","O Iluminado",54,TRUE,0.704,0.616,-7.042,0.161,89.974,4,"funk",3.47
"7306","Clean Bandit;Elley Duhe","Don't Leave Me Lonely",0,FALSE,0.687,0.719,-6.167,0.186,139.963,4,"funk",2.88
"7307","Clean Bandit;French The Kid;Rema","Sad Girls (feat. Rema) [Clean Bandit VIP Remix]",31,TRUE,0.799,0.847,-7.808,0.529,115.016,4,"funk",2.72
"7308","Rudimental;Anne-Marie;Tion Wayne","Hot Mix Pop",1,FALSE,0.797,0.672,-6.135,0.561,131.978,4,"funk",3.44
"7309","Clean Bandit;French The Kid;Rema","Sad Girls (feat. Rema) [MOTi Remix]",48,TRUE,0.799,0.847,-7.808,0.529,115.016,4,"funk",2.72
"7310","Rudimental;Kareen Lomax","Running Songs",0,FALSE,0.727,0.725,-4.725,0.825,130.016,4,"funk",3.25
"7311","Rudimental;MORGAN;Digga D;TIKE","2Step - Pop R'n'B",0,FALSE,0.846,0.726,-3.376,0.79,131.974,4,"funk",3.09
"7312","Clean Bandit;French The Kid;Rema","Sad Girls (feat. Rema) [Clean Bandit VIP Remix]",53,TRUE,0.794,0.818,-7.758,0.792,124.036,4,"funk",3.3
"7313","Clean Bandit;French The Kid;Rema;MOTi","Sad Girls (feat. Rema) [MOTi Remix]",55,TRUE,0.792,0.218,-24.843,0.524,125.001,4,"funk",3.31
"7314","Rudimental;Rita Ora","Am I Ready - Pop Night Out",0,TRUE,0.56,0.724,-6.263,0.279,159.916,4,"funk",4.3
"7315","Rudimental;Rita Ora","The State of Pop",0,TRUE,0.56,0.724,-6.263,0.279,159.916,4,"funk",4.3
"7316","Vulgo FK;Pedro Lotto;Wall Hein","Dior",51,TRUE,0.511,0.633,-6.433,0.377,81.564,4,"funk",2.24
"7317","DJ BOY;MC Joãozinho VT;Mc Kako;MC Vine7;MC Cebezinho;MC GP","Nos Beat do Dj Boy",51,FALSE,0.841,0.529,-1.524,0.87,90.088,4,"funk",5.87
"7318","La Furia","Mete Seu Cachorro",52,TRUE,0.607,0.755,-5.324,0.707,137.559,4,"funk",4.97
"7319","Rudimental;Jess Glynne;Macklemore;Dan Caplen","Coffee Chill",1,FALSE,0.654,0.798,-4.084,0.576,92.209,4,"funk",3.53
"7320","Mc Lele JP;MC Marks;MC Joãozinho VT;Dj GM;DJ BUNE","Nossa Realidade",52,FALSE,0.627,0.63,-4.71,0.834,113.207,5,"funk",3.76
"7321","PK Delas;Mc Paiva ZS;D-Hit","Naipe de Vagabundo",51,TRUE,0.624,0.442,-12.449,0.532,87.048,4,"funk",2.31
"7322","Mc IG","Quem Acordou, Acordou",51,TRUE,0.841,0.424,-7.413,0.834,113.472,5,"funk",2.54
"7323","Mc Kanhoto;DJ Faveliano","Foco & Marcha",52,FALSE,0.57,0.52,-4.885,0.64,156.856,4,"funk",4.56
"7324","UCLÃ;Sueth;Shoy;Mc IG","Rico E Bem Novin",53,TRUE,0.611,0.547,-7.861,0.355,158.852,4,"funk",3.97
"7325","MC Cabelinho;Pedro Lotto","LITTLE HAIR",51,TRUE,0.725,0.689,-7.24,0.847,133.03,4,"funk",2.53
"7326","MC Joãozinho VT;MC Marks;Mc Kako;Mc Kadu;Mc Kelvinho;MC Ryan SP;DJ BOY;Dj Victor","Meu Momento",50,FALSE,0.612,0.614,-3.439,0.566,64.049,5,"funk",6.68
"7327","MC Neguinho do Kaxeta","Funk On The Beach",51,FALSE,0.831,0.596,-6.617,0.648,130.038,4,"funk",4.38
"7328","MC Hariel","Bica Na Canela",51,FALSE,0.712,0.719,-2.993,0.469,127.868,4,"funk",4.05
"7329","Mc Davi","Tudo No Privê",50,FALSE,0.636,0.547,-8.916,0.456,149.951,4,"funk",3.52
"7330","MC Hariel;Lauana Prado","Mundão Girou (Inéditas) [Ao Vivo]",51,FALSE,0.583,0.542,-5.525,0.509,110.157,5,"funk",3.46
"7331","MC Cabelinho;Dallass","LITTLE HAIR",50,TRUE,0.81,0.689,-4.901,0.57,95.005,4,"funk",1.56
"7332","Hoobastank","Обратно в клас - rock",0,FALSE,0.474,0.671,-4.649,0.0682,82.94,4,"funk",3.88
"7333","Jão","ANTI-HERÓI",53,FALSE,0.474,0.456,-6.947,0.332,89.143,4,"funk",2.85
"7334","Kinky","Kinky (Remastered)",54,FALSE,0.83,0.838,-6.77,0.829,104.418,4,"funk",3.18
"7335","Mc Kako;MC Joãozinho VT;MC Leozinho ZS;MC Neguinho do Kaxeta;Mc Kadu;DJ JR No Beat","Nóis é o Funk",51,FALSE,0.581,0.623,-1.203,0.312,93.852,4,"funk",6.56
"7336","Tz da Coronel;Caio Passos","Vida de Rei",52,TRUE,0.788,0.526,-6.305,0.516,112.017,4,"funk",3.21
"7337","Hoobastank","OO's Music Grandi Successi",1,FALSE,0.474,0.671,-4.649,0.0682,82.94,4,"funk",3.88
"7338","MC Rhamon","Visão de Cria",50,FALSE,0.77,0.603,-5.882,0.396,175.783,4,"funk",2.77
"7339","Mc Kevin","Vida de Artista",51,FALSE,0.776,0.554,-7.109,0.709,90.058,4,"funk",3.02
"7340","Mc Souza;MC MENOR MT","Ela Faz Horrores Com a Xrc Dela X Cala a Boca",51,FALSE,0.653,0.353,-1.042,0.843,82.279,5,"funk",2.35
"7341","James Brown","Miami Funk : Funk Gems from Henry Stone Records",0,FALSE,0.832,0.747,-12.33,0.962,111.865,4,"funk",4.49
"7342","MC Hariel","Chora Agora, Ri Depois",51,FALSE,0.765,0.489,-8.782,0.792,170.155,4,"funk",4.03
"7343","Barry White","Disco Boogie Mood",1,FALSE,0.733,0.767,-6.967,0.787,111.936,4,"funk",4.45
"7344","MC Joãozinho VT;Mc Kako;Mc Don Juan;MC Ryan SP;DJ BOY;DJ 900","Longe das Intrigas",52,FALSE,0.699,0.678,-1.144,0.374,120.098,4,"funk",4.93
"7345","Barry White","70s Christmas Party",0,FALSE,0.733,0.767,-6.967,0.787,111.936,4,"funk",4.45
"7346","Djay W;MC Marks;MC Ryan SP;MC Joãozinho VT;Mc Vitão Do Savoy","Set DJay W 6",52,TRUE,0.688,0.582,-6.416,0.513,119.668,4,"funk",4.27
"7347","Barry White","On air 70's Hits",1,FALSE,0.771,0.659,-12.311,0.742,110.697,4,"funk",4.04
"7348","Al Green","REGNIG DAG",0,FALSE,0.854,0.747,-6.685,0.967,112.859,4,"funk",3.15
"7349","Barry White","Disco Boogie Mood",0,FALSE,0.636,0.717,-6.504,0.808,130.948,4,"funk",3.55
"7350","James Brown","A Very 60s Christmas",0,FALSE,0.322,0.462,-7.776,0.421,174.146,3,"funk",6.48
"7351","2Pac","R U Still Down? [Remember Me]",75,TRUE,0.874,0.63,-3.585,0.717,95,4,"funk",4.69
"7352","Anitta;J Balvin","Downtown",72,FALSE,0.775,0.679,-4.985,0.619,166.008,4,"funk",3.22
"7353","Red Hot Chili Peppers","Californication (Deluxe Edition)",80,FALSE,0.458,0.795,-3.265,0.513,123.229,4,"funk",4.26
"7354","2Pac","Me Against The World",72,TRUE,0.773,0.54,-7.123,0.322,84.115,4,"funk",4.67
"7355","Red Hot Chili Peppers","Californication (Deluxe Edition)",79,FALSE,0.595,0.717,-4.803,0.547,88.969,4,"funk",3.6
"7356","Dr. Dre;Eminem;Xzibit","2001",75,TRUE,0.772,0.821,-0.14,0.77,91.921,4,"funk",4.07
"7357","Red Hot Chili Peppers","The Getaway",74,FALSE,0.7,0.742,-6.777,0.197,91.959,4,"funk",5.03
"7358","Trilha Sonora do Gueto","Us Fracu Num Tem Veiz",51,FALSE,0.723,0.576,-10.626,0.963,111.326,1,"funk",3.6
"7359","Tasha & Tracie;Mu540;Febem;ONNiKA","Diretoria",51,FALSE,0.938,0.552,-6.778,0.66,119.984,4,"funk",4.69
"7360","Gloria Groove;Sorriso Maroto","LADY LESTE",51,FALSE,0.571,0.692,-6.82,0.724,141.917,4,"funk",3.85
"7361","Mc Kako;MC Marks;Pêpa Beatmaker","Muita Fé",50,FALSE,0.694,0.46,-8.402,0.162,141.917,4,"funk",3.9
"7362","Dj Tg Da Inestan;Mc Gw;DJ Ws da Igrejinha;Mc Morena;MC Fahah;MC Rkosta","Vai Ser Só no Fodi Fodi",50,TRUE,0.718,0.518,-2.357,0.659,130.153,4,"funk",3.19
"7363","Rudimental;Jess Glynne;Macklemore;Dan Caplen","Toast to Our Differences (Deluxe Edition)",69,FALSE,0.654,0.798,-4.084,0.574,92.207,4,"funk",3.53
"7364","Rick James;Teena Marie","Un tecito y a mimir",0,FALSE,0.385,0.458,-9.5,0.136,134.673,3,"funk",7.28
"7365","Mc Don Juan","7 Chaves",50,TRUE,0.7,0.359,-9.785,0.879,85.621,4,"funk",2.69
"7366","MC Paulin da Capital;Dj GM;DJ BUNE","Mandrake na Voz",49,FALSE,0.591,0.676,-4.59,0.631,88.363,4,"funk",3.38
"7367","MC Joãozinho VT;MC Ryan SP;DJ BOY;DJ 900","Coração na Revoada",49,FALSE,0.599,0.535,-4.026,0.373,78.165,4,"funk",3.5
"7368","Rick James","Happy Haunted Halloween Tunes",0,FALSE,0.857,0.796,-6.866,0.944,132.528,4,"funk",3.41
"7369","Mc Bruninho da Praia","Jovem Sonhador",50,FALSE,0.612,0.43,-7.423,0.811,95.393,4,"funk",2.12
"7370","Mc IG;MC Ryan SP","Vou de Lacoste 2",49,TRUE,0.551,0.485,-6.604,0.585,179.999,4,"funk",2.49
"7371","Commodores","On air 70's Hits",1,FALSE,0.568,0.575,-7.769,0.333,133.093,4,"funk",4.28
"7372","Commodores","Coffee Break",1,FALSE,0.486,0.242,-12.029,0.0855,74.782,3,"funk",6.63
"7373","Mc Vitão Do Savoy;Mc Magal;Mc Neguin da VL;Mc Kadu;Salvador Da Rima;Dj Murillo e LT no Beat","Os 4 Cantos",49,TRUE,0.789,0.536,-4.252,0.733,163.852,4,"funk",6.29
"7374","DJ BOY;MC Joãozinho VT;Mc Kako;MC Ryan SP;Mc Kadu;MC Cebezinho;Mc Kelvinho","Banho de Shopping",49,FALSE,0.774,0.674,-0.979,0.763,176.017,4,"funk",7.45
"7375","Sanchezz DJ;MC Meno Dani;DJ PANDISK;DJ GUSTAVO DA VS;DJ Jeeh FDC","MEGA FUNK VOLTEI PRA CACHORRADA X COCOTA FEIA PRA CARALHO (feat. DJ GUSTAVO DA VS & DJ Jeeh FDC)",50,TRUE,0.756,0.768,-5.607,0.4,124.962,4,"funk",3.34
"7376","MC Marks;Vulgo FK;Kawe;MC Caverinha;KayBlack","Eu Peço Paz",48,FALSE,0.928,0.461,-8.319,0.42,120.144,4,"funk",5.23
"7377","Atitude 67","Atitude 67 (Ao Vivo)",51,FALSE,0.704,0.865,-5.494,0.817,146.067,4,"funk",3.46
"7378","James Brown","Fiesta temática 60s",0,FALSE,0.456,0.396,-8.708,0.189,81.858,3,"funk",2.89
"7379","Commodores","Coffee Break",0,FALSE,0.463,0.55,-9.513,0.452,143.475,4,"funk",4.05
"7380","Mc Kevin","Navegando no Mar",49,TRUE,0.757,0.723,-3.316,0.434,179.964,4,"funk",3.33
"7381","DJ Arana","EU SOU O MAGO: Á ORIGEM",50,TRUE,0.581,0.794,-5.437,0.34,131.966,4,"funk",3.91
"7382","Mc Kadu;MC Rodolfinho;Dj Nene","Desenvolto 2",48,FALSE,0.895,0.499,-3.003,0.692,113.092,5,"funk",3.06
"7383","George Benson","80's",0,FALSE,0.842,0.801,-6.409,0.856,110.132,4,"funk",4.97
"7384","Mc Kevin;DJ Negret;Dj Luan MPC","Passado & Presente",49,TRUE,0.521,0.446,-10.838,0.327,138.971,4,"funk",3.17
"7385","Mc Tocha;Raphaela Santos","Não Vou Desistir",50,FALSE,0.734,0.631,-7.671,0.538,129.877,4,"funk",2.82
"7386","James Brown","70s Christmas Party",0,FALSE,0.584,0.654,-5.902,0.708,122.065,4,"funk",5.99
"7387","James Brown","Disco Boogie Mood",3,FALSE,0.827,0.776,-7.489,0.786,118.02,4,"funk",4.17
"7388","James Brown","Christmas Soul Classics",0,FALSE,0.784,0.458,-6.973,0.555,115.389,4,"funk",4.61
"7389","James Brown","70s Christmas Party",0,FALSE,0.536,0.68,-4.586,0.805,49.211,3,"funk",3.16
"7390","James Brown","A Very 60s Christmas",0,FALSE,0.758,0.579,-4.336,0.781,113.446,4,"funk",3.11
"7391","James Brown","A Very 60s Christmas",0,FALSE,0.763,0.702,-5.992,0.601,120.414,4,"funk",2.53
"7392","James Brown","Christmas Soul Classics",0,FALSE,0.758,0.579,-4.336,0.781,113.446,4,"funk",3.11
"7393","James Brown","60s Christmas Party",0,FALSE,0.758,0.579,-4.336,0.781,113.446,4,"funk",3.11
"7394","Tz da Coronel;Vinta;CalliCartel","É o Trem!",51,FALSE,0.587,0.869,-5.451,0.716,129.941,4,"funk",2.47
"7395","James Brown","Christmas Eve At Home",0,FALSE,0.639,0.61,-6.101,0.812,139.608,4,"funk",3.02
"7396","James Brown","A Very 60s Christmas",0,FALSE,0.639,0.61,-6.101,0.812,139.608,4,"funk",3.02
"7397","James Brown","Home For Christmas 2022",0,FALSE,0.639,0.61,-6.101,0.812,139.608,4,"funk",3.02
"7398","James Brown","Home At Christmas",0,FALSE,0.639,0.61,-6.101,0.812,139.608,4,"funk",3.02
"7399","James Brown;The Original J.B.s","Disco Boogie Mood",1,FALSE,0.793,0.783,-5.088,0.798,108.332,4,"funk",5.27
"7400","James Brown","Classic Christmas Music 2022",0,FALSE,0.322,0.462,-7.776,0.421,174.146,3,"funk",6.48
"7401","2Pac;Talent","Greatest Hits",73,TRUE,0.865,0.665,-6.289,0.331,111.113,4,"funk",4.48
"7402","Marvin Gaye;Tammi Terrell","United",82,FALSE,0.663,0.6,-10.87,0.8,129.991,4,"funk",2.53
"7403","The Temptations","The Temptations Sing Smokey",79,FALSE,0.572,0.418,-10.738,0.694,104.566,4,"funk",2.75
"7404","MC Kaique da VP","Taca a Xereca pra Mim",63,TRUE,0.953,0.449,-7.409,0.491,130.04,4,"funk",4.35
"7405","Clean Bandit;Jess Glynne","New Eyes",72,FALSE,0.799,0.586,-6.735,0.549,120.97,4,"funk",3.8
"7406","MC Levin","Sua amiga deu",58,TRUE,0.947,0.556,-4.536,0.426,130.046,4,"funk",2.97
"7407","Gaab;MC Hariel","Só Por Hoje",50,FALSE,0.624,0.337,-11.117,0.614,179.994,4,"funk",3.22
"7408","Mc Davi;Cynthia Luz;Felipe Flip;Pedro Lotto;Paiva Prod","Ela Tá Que Tá",48,TRUE,0.75,0.418,-10.011,0.253,123.007,4,"funk",3.45
"7409","UCLÃ;Major RD;Sos","Bola de Haxixe",50,TRUE,0.882,0.668,-7.342,0.716,130.005,4,"funk",3.21
"7410","Mc Davi","Surtada",47,TRUE,0.564,0.49,-6.011,0.411,129.038,4,"funk",3.05
"7411","Rick James","Helloween Party",3,FALSE,0.857,0.796,-6.866,0.944,132.528,4,"funk",3.41
"7412","ZAAC;Anitta;Tyga","Perreo Tenebroso Vol. 4",0,FALSE,0.935,0.711,-5.085,0.631,100.009,4,"funk",2.81
"7413","MC Hariel;Mc Pedrinho","Mundão Girou (Regravações) [Ao Vivo]",48,FALSE,0.664,0.684,-5.933,0.38,80.974,5,"funk",2.69
"7414","Mc Lele JP","Determinação 2",48,FALSE,0.663,0.582,-3.537,0.674,89.377,4,"funk",3.54
"7415","DJ Lg do Sf;GORDÃO DO PC;DJ 2K DO TAQUARIL;MC Garoto;Mc Leozin","Bebel",47,TRUE,0.874,0.616,-0.079,0.803,129.811,4,"funk",2.2
"7416","MC Cabelinho;Ajaxx","OUTRO PATAMAR",48,TRUE,0.795,0.665,-5.419,0.481,114.905,4,"funk",3.44
"7417","Thiago Brava;Unha Pintada","Alô Polícia",50,FALSE,0.829,0.735,-4.457,0.928,134.99,4,"funk",2.76
"7418","Kyan","Mandrake",50,TRUE,0.884,0.77,-4.504,0.747,86.729,5,"funk",1.88
"7419","Rick James","80s Bangers Vol. 1",1,FALSE,0.857,0.796,-6.866,0.944,132.528,4,"funk",3.41
"7420","MC Joãozinho VT;DJ BOY","Meu Momento",48,FALSE,0.804,0.396,-9.372,0.496,119.885,4,"funk",4.33
"7421","Rick James","Disco Boogie Mood",1,FALSE,0.857,0.796,-6.866,0.944,132.528,4,"funk",3.41
"7422","Rick James","Workout Hits 2023",0,FALSE,0.857,0.796,-6.866,0.944,132.528,4,"funk",3.41
"7423","Dj Victor;DJ BOY;Mc Kadu;MC Joãozinho VT;Mc Ruzika;MC V7;Mc Dimenor Dr;MC Leozinho ZS","SET Dj Victor & Dj Boy",48,FALSE,0.809,0.611,-2.777,0.815,163.996,4,"funk",6.44
"7424","KayBlack;MC Ryan SP;Nagalli;WEY","Não É Conselho, É Visão",49,TRUE,0.687,0.707,-6.417,0.463,90.26,4,"funk",3.73
"7425","MC Hariel;MC Ryan SP;DJ Luan Beat 7;MC Marks;Mc Kanhoto;Mc Magal;Chris Helv","Quantos Não Dava Nada",48,FALSE,0.685,0.6,-7.386,0.557,127.667,5,"funk",6.6
"7426","Mc Davi;Gaab;Mc Don Juan","Nada Vai Superar Você",48,TRUE,0.536,0.707,-4.774,0.614,170.084,4,"funk",5.55
"7427","Chaka Khan","OK Boomers - Top Tunes",0,FALSE,0.794,0.925,-3.776,0.924,124.881,4,"funk",3.65
"7428","Mc PP da VS","Areia Branquinha",48,FALSE,0.794,0.525,-9.02,0.92,160.113,4,"funk",3.87
"7429","Mc Kevin","Isolado No Quarto",48,FALSE,0.756,0.745,-0.791,0.545,85.001,4,"funk",3.15
"7430","Dj Victor;Mc Kadu;Mc Paiva ZS;MC G10","Patraozão",48,FALSE,0.663,0.41,-7.652,0.652,112.372,4,"funk",4.65
"7431","Rick James","80s Bangers Vol. 2",0,FALSE,0.693,0.77,-6.98,0.883,119.533,4,"funk",4.14
"7432","Mc Vzs;DJ Vilão","Medley Vale das Sombras",49,TRUE,0.839,0.535,-4.714,0.76,111.949,4,"funk",4.93
"7433","Chaka Khan","R'n'B Studying",0,FALSE,0.69,0.494,-14.759,0.86,89.901,4,"funk",4.94
"7434","Four Tops","Christmas Faves 2022",0,FALSE,0.715,0.782,-7.787,0.623,120.068,4,"funk",7.76
"7435","Extreme","90's Music Grandi Successi",0,FALSE,0.626,0.242,-8.658,0.228,91.259,4,"funk",5.63
"7436","Extreme","Los Clásicos del Pop 90s",1,FALSE,0.626,0.242,-8.658,0.228,91.259,4,"funk",5.63
"7437","Four Tops","Classic Christmas Music 2022",0,FALSE,0.715,0.782,-7.787,0.623,120.068,4,"funk",7.76
"7438","Rick James","Halloween 2022",0,FALSE,0.857,0.796,-6.866,0.944,132.528,4,"funk",3.41
"7439","Faith No More","80's",0,FALSE,0.487,0.889,-7.998,0.265,87.138,4,"funk",3.99
"7440","GIULIA BE","Trending Pop",0,FALSE,0.67,0.576,-6.753,0.668,91.953,4,"funk",2.49
"7441","Simone & Simaria","Bar Das Coleguinhas (Ao Vivo)",51,FALSE,0.547,0.8,-3.036,0.607,175.695,4,"funk",3.9
"7442","Mc Kevin;Mc Don Juan","Cavalinho",48,FALSE,0.852,0.464,-5.135,0.49,120.002,4,"funk",2.53
"7443","Faith No More","Maintain Your Mojo",0,FALSE,0.358,0.899,-7.069,0.27,174.298,4,"funk",4.9
"7444","Caio Passos;MC Ryan SP;Mc Davi;Mc Magal;MC PH;Mc Don Juan;Mc IG","O Espetáculo",49,TRUE,0.601,0.641,-0.18,0.546,112.105,5,"funk",5.85
"7445","Faith No More","Timeless Rock Hits",1,FALSE,0.421,0.871,-9.193,0.384,102.383,4,"funk",6.58
"7446","Tz da Coronel;CalliCartel","É o Trem!",49,FALSE,0.718,0.439,-11.06,0.522,116,4,"funk",3.62
"7447","The Supremes","Rockin' Around The Christmas Tree 2022",0,FALSE,0.374,0.344,-10.95,0.304,75.683,3,"funk",2.99
"7448","Mc Kevin;Dj Luan MPC;DJ Glenner","A Última",48,FALSE,0.66,0.589,-4.292,0.629,126.802,5,"funk",3.2
"7449","Faith No More","Metal",0,FALSE,0.323,0.891,-7.018,0.235,97.373,4,"funk",7.77
"7450","Bloodhound Gang","90's Music Grandi Successi",0,TRUE,0.828,0.711,-6.261,0.969,122.981,4,"funk",4.34
"7451","Clean Bandit;iann dior","Higher (feat. iann dior)",63,FALSE,0.716,0.736,-5.18,0.542,104.018,4,"funk",3.4
"7452","Prince","Purple Rain",75,FALSE,0.367,0.452,-10.422,0.189,113.066,4,"funk",8.68
"7453","Limp Bizkit","Results May Vary",74,FALSE,0.595,0.489,-6.66,0.0902,120.315,4,"funk",4.5
"7454","Limp Bizkit","Chocolate Starfish And The Hot Dog Flavored Water",74,FALSE,0.425,0.852,-5.607,0.512,101.968,4,"funk",5.35
"7455","Clean Bandit;A7S","Everything But You (feat. A7S)",70,FALSE,0.679,0.764,-5.301,0.471,124.977,4,"funk",3.3
"7456","Felp 22;Medellin;Sueth","Joias do Bairro",49,TRUE,0.642,0.519,-7.423,0.563,144.957,4,"funk",3.31
"7457","Pk;Orochi;Felp 22;Adamovich;Marginal Supply;Medellin","Marginais Acústico #1",48,TRUE,0.705,0.604,-8.979,0.691,89.016,4,"funk",3.78
"7458","Rage Against The Machine","Rage Against The Machine - XX (20th Anniversary Special Edition)",80,TRUE,0.466,0.833,-4.215,0.661,88.785,4,"funk",5.23
"7459","MC Hariel","Xt",48,FALSE,0.818,0.472,-7.944,0.728,115.087,4,"funk",2.94
"7460","MC V7;MC Gui Gomes","Desisto Nunca",47,FALSE,0.558,0.642,-6.393,0.17,180.217,4,"funk",3.2
"7461","Mc Lele JP;MC Vitinho Jóia;Aluado;Leo Square;ARTHNAMIX","Eu Sou Bom",47,FALSE,0.598,0.273,-13.975,0.581,98.465,4,"funk",2.61
"7462","KayBlack","Zoológico",47,FALSE,0.874,0.543,-9.745,0.518,110.056,4,"funk",2.39
"7463","MC Hariel;Lauana Prado","Mundão Girou (Deluxe)",48,FALSE,0.56,0.483,-6.225,0.356,164.214,4,"funk",3.3
"7464","Chaka Khan","80's",0,FALSE,0.824,0.766,-12.393,0.724,104.8,4,"funk",4.09
"7465","Mc Kevin;DJ Negret","A Favela Venceu",47,FALSE,0.502,0.583,-4.002,0.295,87.951,4,"funk",3.47
"7466","Tz da Coronel;PL ATL","Carro Bicho",48,TRUE,0.735,0.551,-9.129,0.349,101.086,4,"funk",2.17
"7467","Hyperanhas","Clima Diferente",49,TRUE,0.746,0.601,-6.674,0.783,120.035,4,"funk",3.5
"7468","Four Tops","Fiesta temática 60s",1,FALSE,0.619,0.803,-3.521,0.73,119.538,4,"funk",2.99
"7469","Dj Victor;Mc PP da VS;Mc Ruzika;MC Ryan SP;Mc Kadu;MC Menor da VG;Mc Davi","Set Dj Victor 3.0",47,FALSE,0.626,0.501,-2.776,0.678,79.995,4,"funk",7.5
